current_loop	sim_number	fw_tm_correlations	fw_start_points	fw_lengths	fw_regions	loop_order
1	20	0.2148236881525611	[2, 26, 80, 119, 161, 214]	[12, 7, 7, 5, 8, 13]	[[2, 13], [26, 32], [80, 86], [119, 123], [161, 168], [214, 226]]	[5 6 1 4 3 2]
1	21	-0.04515452694643292	[7, 45, 77, 117, 162, 218]	[5, 13, 7, 7, 8, 12]	[[7, 11], [45, 57], [77, 83], [117, 123], [162, 169], [218, 229]]	[4 2 1 6 3 5]
1	22	0.5754615578499096	[0, 30, 77, 117, 161, 215]	[12, 7, 13, 7, 8, 5]	[[0, 11], [30, 36], [77, 89], [117, 123], [161, 168], [215, 219]]	[5 6 2 1 3 4]
1	23	-0.09738982431963261	[1, 35, 78, 136, 165, 222]	[7, 12, 13, 7, 5, 8]	[[1, 7], [35, 46], [78, 90], [136, 142], [165, 169], [222, 229]]	[6 5 2 1 4 3]
1	24	0.4627915342639379	[5, 24, 78, 127, 163, 209]	[8, 13, 12, 7, 5, 7]	[[5, 12], [24, 36], [78, 89], [127, 133], [163, 167], [209, 215]]	[3 2 5 1 4 6]
1	25	-0.38475955077726337	[0, 51, 79, 151, 162, 185]	[7, 13, 12, 5, 8, 7]	[[0, 6], [51, 63], [79, 90], [151, 155], [162, 169], [185, 191]]	[6 2 5 4 3 1]
1	26	0.029860367279569953	[6, 54, 78, 116, 162, 204]	[5, 8, 13, 12, 7, 7]	[[6, 10], [54, 61], [78, 90], [116, 127], [162, 168], [204, 210]]	[4 3 2 5 6 1]
1	27	0.6306944447020632	[0, 33, 81, 110, 163, 182]	[12, 5, 8, 13, 7, 7]	[[0, 11], [33, 37], [81, 88], [110, 122], [163, 169], [182, 188]]	[5 4 3 2 1 6]
1	28	0.5738883016841528	[0, 46, 84, 125, 161, 186]	[13, 7, 5, 8, 7, 12]	[[0, 12], [46, 52], [84, 88], [125, 132], [161, 167], [186, 197]]	[2 1 4 3 6 5]
1	29	0.07345597700897474	[0, 57, 83, 149, 161, 213]	[12, 5, 8, 7, 7, 13]	[[0, 11], [57, 61], [83, 90], [149, 155], [161, 167], [213, 225]]	[5 4 3 6 1 2]
1	30	0.31518476733502465	[0, 56, 83, 124, 162, 218]	[12, 5, 7, 13, 8, 7]	[[0, 11], [56, 60], [83, 89], [124, 136], [162, 169], [218, 224]]	[5 4 6 2 3 1]
1	31	0.7571767194286851	[6, 22, 78, 123, 161, 191]	[7, 7, 13, 12, 8, 5]	[[6, 12], [22, 28], [78, 90], [123, 134], [161, 168], [191, 195]]	[1 6 2 5 3 4]
1	32	0.3062462851661246	[3, 35, 82, 104, 163, 208]	[7, 13, 8, 5, 7, 12]	[[3, 9], [35, 47], [82, 89], [104, 108], [163, 169], [208, 219]]	[6 2 3 4 1 5]
1	33	-0.2938794169146647	[6, 52, 78, 121, 162, 205]	[5, 12, 13, 7, 8, 7]	[[6, 10], [52, 63], [78, 90], [121, 127], [162, 169], [205, 211]]	[4 5 2 6 3 1]
1	34	0.6619907669063458	[4, 31, 84, 101, 164, 212]	[8, 12, 7, 13, 5, 7]	[[4, 11], [31, 42], [84, 90], [101, 113], [164, 168], [212, 218]]	[3 5 1 2 4 6]
1	35	0.702361738127804	[2, 48, 84, 102, 162, 191]	[12, 13, 7, 5, 8, 7]	[[2, 13], [48, 60], [84, 90], [102, 106], [162, 169], [191, 197]]	[5 2 1 4 3 6]
1	36	0.29403474469619806	[2, 26, 79, 131, 161, 218]	[7, 5, 8, 12, 7, 13]	[[2, 8], [26, 30], [79, 86], [131, 142], [161, 167], [218, 230]]	[6 4 3 5 1 2]
1	37	0.6751144653821657	[1, 28, 80, 133, 161, 200]	[13, 12, 7, 8, 5, 7]	[[1, 13], [28, 39], [80, 86], [133, 140], [161, 165], [200, 206]]	[2 5 1 3 4 6]
1	38	0.26108117283157367	[1, 25, 81, 121, 162, 204]	[12, 5, 8, 7, 7, 13]	[[1, 12], [25, 29], [81, 88], [121, 127], [162, 168], [204, 216]]	[5 4 3 6 1 2]
1	39	0.7775079591175307	[7, 39, 77, 129, 162, 216]	[7, 13, 12, 5, 7, 8]	[[7, 13], [39, 51], [77, 88], [129, 133], [162, 168], [216, 223]]	[1 2 5 4 6 3]
1	40	0.5744465591986195	[1, 30, 78, 117, 162, 197]	[7, 5, 13, 7, 8, 12]	[[1, 7], [30, 34], [78, 90], [117, 123], [162, 169], [197, 208]]	[6 4 2 1 3 5]
1	41	0.7207622914815142	[0, 37, 78, 111, 161, 197]	[7, 12, 5, 8, 7, 13]	[[0, 6], [37, 48], [78, 82], [111, 118], [161, 167], [197, 209]]	[1 5 4 3 6 2]
1	42	0.24596264466625536	[3, 31, 85, 115, 161, 204]	[8, 12, 5, 7, 7, 13]	[[3, 10], [31, 42], [85, 89], [115, 121], [161, 167], [204, 216]]	[3 5 4 6 1 2]
1	43	-0.12533644919923909	[2, 44, 77, 104, 161, 188]	[7, 12, 8, 5, 7, 13]	[[2, 8], [44, 55], [77, 84], [104, 108], [161, 167], [188, 200]]	[6 5 3 4 1 2]
1	44	0.03834565184130508	[3, 28, 79, 116, 161, 191]	[7, 5, 8, 13, 7, 12]	[[3, 9], [28, 32], [79, 86], [116, 128], [161, 167], [191, 202]]	[6 4 3 2 1 5]
1	45	0.5290060271681993	[5, 39, 80, 117, 161, 223]	[7, 12, 5, 13, 7, 8]	[[5, 11], [39, 50], [80, 84], [117, 129], [161, 167], [223, 230]]	[1 5 4 2 6 3]
1	46	0.7858230672048327	[0, 57, 82, 146, 165, 213]	[13, 7, 7, 8, 5, 12]	[[0, 12], [57, 63], [82, 88], [146, 153], [165, 169], [213, 224]]	[2 1 6 3 4 5]
1	47	0.12003173356339963	[1, 56, 82, 114, 162, 199]	[13, 5, 8, 12, 7, 7]	[[1, 13], [56, 60], [82, 89], [114, 125], [162, 168], [199, 205]]	[2 4 3 5 6 1]
1	48	0.2989713313021734	[5, 25, 81, 105, 161, 194]	[5, 12, 8, 13, 7, 7]	[[5, 9], [25, 36], [81, 88], [105, 117], [161, 167], [194, 200]]	[4 5 3 2 6 1]
1	49	0.03263868294193512	[6, 45, 78, 116, 162, 187]	[8, 13, 12, 5, 7, 7]	[[6, 13], [45, 57], [78, 89], [116, 120], [162, 168], [187, 193]]	[3 2 5 4 6 1]
2	0	0.5945358124211647	[1, 48, 78, 123, 162, 182]	[13, 7, 7, 5, 8, 12]	[[1, 13], [48, 54], [78, 84], [123, 127], [162, 169], [182, 193]]	[2 6 1 4 3 5]
2	1	-0.35392367439522904	[1, 28, 82, 148, 161, 190]	[7, 13, 7, 8, 5, 12]	[[1, 7], [28, 40], [82, 88], [148, 155], [161, 165], [190, 201]]	[1 2 6 3 4 5]
2	2	0.531077135708176	[1, 29, 78, 131, 165, 215]	[13, 7, 12, 8, 5, 7]	[[1, 13], [29, 35], [78, 89], [131, 138], [165, 169], [215, 221]]	[2 6 5 3 4 1]
2	3	-0.0761659678946953	[0, 37, 79, 129, 162, 193]	[7, 8, 12, 13, 7, 5]	[[0, 6], [37, 44], [79, 90], [129, 141], [162, 168], [193, 197]]	[1 3 5 2 6 4]
2	4	-0.1812373192852843	[0, 44, 78, 101, 163, 185]	[13, 5, 12, 7, 7, 8]	[[0, 12], [44, 48], [78, 89], [101, 107], [163, 169], [185, 192]]	[2 4 5 1 6 3]
2	5	-0.4875525207203423	[5, 28, 82, 110, 161, 196]	[5, 8, 7, 13, 7, 12]	[[5, 9], [28, 35], [82, 88], [110, 122], [161, 167], [196, 207]]	[4 3 1 2 6 5]
2	6	0.5414194791328482	[1, 32, 82, 118, 162, 222]	[13, 12, 7, 5, 7, 8]	[[1, 13], [32, 43], [82, 88], [118, 122], [162, 168], [222, 229]]	[2 5 1 4 6 3]
2	7	-0.3365204025080264	[7, 22, 79, 111, 161, 212]	[7, 5, 12, 13, 7, 8]	[[7, 13], [22, 26], [79, 90], [111, 123], [161, 167], [212, 219]]	[1 4 5 2 6 3]
2	8	-0.4078115516247244	[1, 38, 79, 134, 162, 211]	[8, 13, 7, 5, 7, 12]	[[1, 8], [38, 50], [79, 85], [134, 138], [162, 168], [211, 222]]	[3 2 6 4 1 5]
2	9	-0.1374902285294376	[2, 44, 77, 141, 161, 210]	[7, 12, 13, 5, 7, 8]	[[2, 8], [44, 55], [77, 89], [141, 145], [161, 167], [210, 217]]	[6 5 2 4 1 3]
2	10	0.6203324958197919	[1, 22, 80, 138, 162, 190]	[13, 7, 8, 7, 5, 12]	[[1, 13], [22, 28], [80, 87], [138, 144], [162, 166], [190, 201]]	[2 1 3 6 4 5]
2	11	0.5706406694706523	[2, 45, 83, 141, 163, 194]	[12, 13, 5, 8, 7, 7]	[[2, 13], [45, 57], [83, 87], [141, 148], [163, 169], [194, 200]]	[5 2 4 3 6 1]
2	12	0.15502454688593356	[0, 30, 78, 126, 162, 192]	[7, 5, 13, 8, 7, 12]	[[0, 6], [30, 34], [78, 90], [126, 133], [162, 168], [192, 203]]	[1 4 2 3 6 5]
2	13	0.20583789194564844	[0, 32, 85, 147, 162, 185]	[12, 7, 5, 8, 7, 13]	[[0, 11], [32, 38], [85, 89], [147, 154], [162, 168], [185, 197]]	[5 1 4 3 6 2]
2	14	-0.22237878927028112	[6, 31, 79, 117, 161, 196]	[5, 13, 7, 12, 8, 7]	[[6, 10], [31, 43], [79, 85], [117, 128], [161, 168], [196, 202]]	[4 2 1 5 3 6]
2	15	-0.26279400949644655	[1, 42, 78, 142, 162, 201]	[8, 5, 12, 7, 7, 13]	[[1, 8], [42, 46], [78, 89], [142, 148], [162, 168], [201, 213]]	[3 4 5 6 1 2]
2	16	0.6158033584585835	[1, 45, 79, 119, 162, 203]	[13, 7, 12, 5, 7, 8]	[[1, 13], [45, 51], [79, 90], [119, 123], [162, 168], [203, 210]]	[2 1 5 4 6 3]
2	17	-0.11813874610049918	[0, 31, 80, 138, 163, 206]	[13, 12, 5, 8, 7, 7]	[[0, 12], [31, 42], [80, 84], [138, 145], [163, 169], [206, 212]]	[2 5 4 3 6 1]
2	18	0.2606417298162583	[3, 37, 82, 143, 162, 214]	[5, 8, 7, 12, 7, 13]	[[3, 7], [37, 44], [82, 88], [143, 154], [162, 168], [214, 226]]	[4 3 1 5 6 2]
2	19	0.09960706954404124	[0, 21, 77, 147, 162, 188]	[12, 13, 7, 7, 8, 5]	[[0, 11], [21, 33], [77, 83], [147, 153], [162, 169], [188, 192]]	[5 2 1 6 3 4]
2	20	-0.36763973445992704	[3, 33, 78, 110, 162, 185]	[7, 5, 12, 13, 8, 7]	[[3, 9], [33, 37], [78, 89], [110, 122], [162, 169], [185, 191]]	[6 4 5 2 3 1]
2	21	0.5382370000821319	[1, 47, 84, 105, 161, 215]	[13, 12, 7, 8, 7, 5]	[[1, 13], [47, 58], [84, 90], [105, 112], [161, 167], [215, 219]]	[2 5 6 3 1 4]
2	22	-0.09524620000371146	[3, 36, 77, 110, 162, 185]	[5, 12, 13, 8, 7, 7]	[[3, 7], [36, 47], [77, 89], [110, 117], [162, 168], [185, 191]]	[4 5 2 3 1 6]
2	23	-0.2717202394608167	[1, 57, 81, 133, 163, 189]	[12, 5, 7, 8, 7, 13]	[[1, 12], [57, 61], [81, 87], [133, 140], [163, 169], [189, 201]]	[5 4 1 3 6 2]
2	24	-0.17840790182066196	[6, 44, 82, 137, 161, 207]	[8, 12, 7, 13, 7, 5]	[[6, 13], [44, 55], [82, 88], [137, 149], [161, 167], [207, 211]]	[3 5 1 2 6 4]
2	25	0.4360157918869077	[1, 46, 84, 103, 161, 206]	[13, 8, 7, 12, 7, 5]	[[1, 13], [46, 53], [84, 90], [103, 114], [161, 167], [206, 210]]	[2 3 6 5 1 4]
2	26	-0.03201216884020713	[3, 48, 77, 123, 162, 197]	[7, 13, 5, 7, 8, 12]	[[3, 9], [48, 60], [77, 81], [123, 129], [162, 169], [197, 208]]	[1 2 4 6 3 5]
2	27	0.39882217234406614	[2, 24, 77, 129, 162, 218]	[5, 13, 12, 7, 8, 7]	[[2, 6], [24, 36], [77, 88], [129, 135], [162, 169], [218, 224]]	[4 2 5 6 3 1]
2	28	-0.054493008826190674	[2, 49, 77, 100, 163, 194]	[8, 7, 13, 5, 7, 12]	[[2, 9], [49, 55], [77, 89], [100, 104], [163, 169], [194, 205]]	[3 6 2 4 1 5]
2	29	0.6102689196496983	[1, 29, 78, 113, 163, 182]	[13, 7, 12, 7, 5, 8]	[[1, 13], [29, 35], [78, 89], [113, 119], [163, 167], [182, 189]]	[2 6 5 1 4 3]
2	30	-0.34257539855128444	[1, 39, 82, 142, 162, 202]	[12, 13, 7, 8, 5, 7]	[[1, 12], [39, 51], [82, 88], [142, 149], [162, 166], [202, 208]]	[5 2 6 3 4 1]
2	31	0.5384361481656699	[1, 29, 77, 111, 161, 190]	[13, 7, 12, 5, 8, 7]	[[1, 13], [29, 35], [77, 88], [111, 115], [161, 168], [190, 196]]	[2 6 5 4 3 1]
2	32	0.168879609357131	[1, 32, 78, 105, 162, 187]	[12, 5, 13, 7, 8, 7]	[[1, 12], [32, 36], [78, 90], [105, 111], [162, 169], [187, 193]]	[5 4 2 1 3 6]
2	33	0.12006383784915821	[0, 39, 77, 101, 161, 194]	[5, 8, 7, 13, 7, 12]	[[0, 4], [39, 46], [77, 83], [101, 113], [161, 167], [194, 205]]	[4 3 6 2 1 5]
2	34	0.6165961421136652	[2, 38, 84, 109, 162, 182]	[8, 12, 7, 7, 5, 13]	[[2, 9], [38, 49], [84, 90], [109, 115], [162, 166], [182, 194]]	[3 5 6 1 4 2]
2	35	-0.22915738557482548	[2, 36, 77, 118, 162, 185]	[8, 12, 13, 5, 7, 7]	[[2, 9], [36, 47], [77, 89], [118, 122], [162, 168], [185, 191]]	[3 5 2 4 6 1]
2	36	-0.6196205506628876	[3, 30, 82, 128, 163, 204]	[8, 13, 5, 7, 7, 12]	[[3, 10], [30, 42], [82, 86], [128, 134], [163, 169], [204, 215]]	[3 2 4 6 1 5]
2	37	0.525682364106073	[3, 49, 78, 141, 163, 192]	[7, 8, 12, 13, 7, 5]	[[3, 9], [49, 56], [78, 89], [141, 153], [163, 169], [192, 196]]	[1 3 5 2 6 4]
2	38	-0.05862891490168625	[0, 47, 81, 115, 164, 204]	[13, 12, 7, 8, 5, 7]	[[0, 12], [47, 58], [81, 87], [115, 122], [164, 168], [204, 210]]	[2 5 6 3 4 1]
2	39	0.6293090452686606	[7, 45, 77, 117, 162, 218]	[5, 13, 7, 7, 8, 12]	[[7, 11], [45, 57], [77, 83], [117, 123], [162, 169], [218, 229]]	[4 2 1 6 3 5]
2	40	-0.09373586638241378	[2, 48, 78, 124, 162, 222]	[12, 13, 7, 5, 7, 8]	[[2, 13], [48, 60], [78, 84], [124, 128], [162, 168], [222, 229]]	[5 2 1 4 6 3]
2	41	-0.42272220732482746	[3, 27, 79, 131, 162, 210]	[7, 13, 7, 5, 8, 12]	[[3, 9], [27, 39], [79, 85], [131, 135], [162, 169], [210, 221]]	[6 2 1 4 3 5]
2	42	-0.34772019510352836	[0, 25, 82, 133, 163, 199]	[12, 8, 7, 5, 7, 13]	[[0, 11], [25, 32], [82, 88], [133, 137], [163, 169], [199, 211]]	[5 3 6 4 1 2]
2	43	0.0054882055990805876	[0, 37, 82, 118, 164, 189]	[13, 7, 7, 12, 5, 8]	[[0, 12], [37, 43], [82, 88], [118, 129], [164, 168], [189, 196]]	[2 6 1 5 4 3]
2	44	0.05935508329202503	[1, 36, 78, 119, 162, 200]	[12, 5, 13, 7, 8, 7]	[[1, 12], [36, 40], [78, 90], [119, 125], [162, 169], [200, 206]]	[5 4 2 6 3 1]
2	45	-0.18124783088065338	[6, 39, 80, 104, 162, 207]	[5, 13, 7, 12, 8, 7]	[[6, 10], [39, 51], [80, 86], [104, 115], [162, 169], [207, 213]]	[4 2 1 5 3 6]
2	46	-0.17398365160945475	[0, 36, 78, 148, 161, 205]	[13, 12, 7, 7, 8, 5]	[[0, 12], [36, 47], [78, 84], [148, 154], [161, 168], [205, 209]]	[2 5 1 6 3 4]
2	47	-0.5575896704455633	[7, 23, 81, 114, 163, 198]	[5, 7, 8, 12, 7, 13]	[[7, 11], [23, 29], [81, 88], [114, 125], [163, 169], [198, 210]]	[4 6 3 5 1 2]
2	48	0.15065570700121006	[0, 32, 80, 136, 162, 218]	[8, 13, 7, 7, 5, 12]	[[0, 7], [32, 44], [80, 86], [136, 142], [162, 166], [218, 229]]	[3 2 1 6 4 5]
2	49	0.5210898379975728	[1, 46, 80, 150, 163, 192]	[13, 7, 8, 5, 7, 12]	[[1, 13], [46, 52], [80, 87], [150, 154], [163, 169], [192, 203]]	[2 1 3 4 6 5]
3	0	0.7714505342814088	[1, 48, 78, 123, 162, 182]	[13, 7, 7, 5, 8, 12]	[[1, 13], [48, 54], [78, 84], [123, 127], [162, 169], [182, 193]]	[2 6 1 4 3 5]
3	1	0.8009816672091485	[3, 25, 79, 102, 162, 194]	[8, 7, 12, 13, 7, 5]	[[3, 10], [25, 31], [79, 90], [102, 114], [162, 168], [194, 198]]	[3 1 5 2 6 4]
3	2	0.7906673368203038	[0, 29, 82, 99, 162, 193]	[7, 5, 7, 13, 8, 12]	[[0, 6], [29, 33], [82, 88], [99, 111], [162, 169], [193, 204]]	[6 4 1 2 3 5]
3	3	0.7741609437969668	[0, 33, 81, 118, 161, 199]	[12, 7, 5, 13, 7, 8]	[[0, 11], [33, 39], [81, 85], [118, 130], [161, 167], [199, 206]]	[5 6 4 2 1 3]
3	4	0.413291165597477	[2, 36, 82, 121, 163, 218]	[7, 12, 5, 8, 7, 13]	[[2, 8], [36, 47], [82, 86], [121, 128], [163, 169], [218, 230]]	[1 5 4 3 6 2]
3	5	0.6874249665559212	[0, 39, 78, 133, 161, 187]	[12, 7, 13, 5, 8, 7]	[[0, 11], [39, 45], [78, 90], [133, 137], [161, 168], [187, 193]]	[5 1 2 4 3 6]
3	6	0.6920526675811874	[3, 30, 77, 135, 161, 191]	[7, 12, 13, 5, 8, 7]	[[3, 9], [30, 41], [77, 89], [135, 139], [161, 168], [191, 197]]	[6 5 2 4 3 1]
3	7	0.7367851439824358	[1, 42, 77, 102, 161, 218]	[7, 13, 12, 7, 8, 5]	[[1, 7], [42, 54], [77, 88], [102, 108], [161, 168], [218, 222]]	[6 2 5 1 3 4]
3	8	0.7300636421147536	[2, 40, 86, 131, 163, 189]	[8, 7, 5, 13, 7, 12]	[[2, 9], [40, 46], [86, 90], [131, 143], [163, 169], [189, 200]]	[3 1 4 2 6 5]
3	9	0.7629486473559739	[0, 53, 78, 118, 162, 218]	[12, 7, 13, 7, 8, 5]	[[0, 11], [53, 59], [78, 90], [118, 124], [162, 169], [218, 222]]	[5 1 2 6 3 4]
3	10	0.556917767838296	[5, 45, 77, 115, 163, 204]	[5, 7, 12, 8, 7, 13]	[[5, 9], [45, 51], [77, 88], [115, 122], [163, 169], [204, 216]]	[4 1 5 3 6 2]
3	11	0.710650769445189	[6, 44, 78, 137, 161, 201]	[7, 7, 12, 5, 8, 13]	[[6, 12], [44, 50], [78, 89], [137, 141], [161, 168], [201, 213]]	[1 6 5 4 3 2]
3	12	0.49929959336870694	[2, 45, 77, 141, 161, 207]	[7, 8, 13, 7, 5, 12]	[[2, 8], [45, 52], [77, 89], [141, 147], [161, 165], [207, 218]]	[1 3 2 6 4 5]
3	13	0.7903936873097959	[2, 58, 77, 122, 162, 190]	[7, 5, 13, 7, 8, 12]	[[2, 8], [58, 62], [77, 89], [122, 128], [162, 169], [190, 201]]	[6 4 2 1 3 5]
3	14	0.5175140278324863	[2, 47, 77, 106, 162, 209]	[12, 8, 13, 5, 7, 7]	[[2, 13], [47, 54], [77, 89], [106, 110], [162, 168], [209, 215]]	[5 3 2 4 6 1]
3	15	0.2026420242898186	[0, 43, 77, 141, 162, 191]	[12, 7, 8, 7, 5, 13]	[[0, 11], [43, 49], [77, 84], [141, 147], [162, 166], [191, 203]]	[5 6 3 1 4 2]
3	16	0.6869122957200863	[0, 37, 78, 105, 161, 184]	[13, 7, 12, 7, 8, 5]	[[0, 12], [37, 43], [78, 89], [105, 111], [161, 168], [184, 188]]	[2 1 5 6 3 4]
3	17	0.716673402092298	[1, 51, 84, 107, 161, 197]	[13, 5, 7, 12, 8, 7]	[[1, 13], [51, 55], [84, 90], [107, 118], [161, 168], [197, 203]]	[2 4 1 5 3 6]
3	18	0.6967675338305065	[0, 31, 78, 112, 161, 216]	[7, 5, 13, 7, 8, 12]	[[0, 6], [31, 35], [78, 90], [112, 118], [161, 168], [216, 227]]	[6 4 2 1 3 5]
3	19	0.724554996300428	[3, 24, 77, 128, 163, 196]	[8, 7, 12, 13, 5, 7]	[[3, 10], [24, 30], [77, 88], [128, 140], [163, 167], [196, 202]]	[3 1 5 2 4 6]
3	20	0.320352030882523	[5, 32, 78, 130, 161, 212]	[7, 13, 8, 5, 7, 12]	[[5, 11], [32, 44], [78, 85], [130, 134], [161, 167], [212, 223]]	[6 2 3 4 1 5]
3	21	0.7770602369352647	[0, 57, 78, 138, 162, 201]	[7, 7, 12, 13, 5, 8]	[[0, 6], [57, 63], [78, 89], [138, 150], [162, 166], [201, 208]]	[1 6 5 2 4 3]
3	22	0.739407952863724	[0, 21, 79, 122, 161, 192]	[13, 7, 12, 5, 7, 8]	[[0, 12], [21, 27], [79, 90], [122, 126], [161, 167], [192, 199]]	[2 1 5 4 6 3]
3	23	0.17721102839532704	[0, 30, 77, 105, 161, 208]	[13, 5, 8, 12, 7, 7]	[[0, 12], [30, 34], [77, 84], [105, 116], [161, 167], [208, 214]]	[2 4 3 5 6 1]
3	24	0.13088677480995872	[1, 37, 77, 113, 161, 192]	[12, 7, 8, 13, 7, 5]	[[1, 12], [37, 43], [77, 84], [113, 125], [161, 167], [192, 196]]	[5 1 3 2 6 4]
3	25	0.6770486304316204	[1, 49, 81, 134, 163, 207]	[13, 12, 8, 7, 7, 5]	[[1, 13], [49, 60], [81, 88], [134, 140], [163, 169], [207, 211]]	[2 5 3 6 1 4]
3	26	0.7802352663414164	[1, 22, 78, 134, 162, 207]	[7, 5, 13, 12, 8, 7]	[[1, 7], [22, 26], [78, 90], [134, 145], [162, 169], [207, 213]]	[6 4 2 5 3 1]
3	27	0.6589123017361974	[0, 23, 81, 113, 162, 189]	[13, 5, 7, 8, 7, 12]	[[0, 12], [23, 27], [81, 87], [113, 120], [162, 168], [189, 200]]	[2 4 6 3 1 5]
3	28	0.5578459522071474	[1, 24, 84, 107, 164, 203]	[13, 8, 7, 7, 5, 12]	[[1, 13], [24, 31], [84, 90], [107, 113], [164, 168], [203, 214]]	[2 3 6 1 4 5]
3	29	0.7037554577927224	[6, 31, 84, 130, 162, 184]	[7, 13, 5, 12, 7, 8]	[[6, 12], [31, 43], [84, 88], [130, 141], [162, 168], [184, 191]]	[1 2 4 5 6 3]
3	30	0.7561111169963733	[2, 25, 81, 101, 162, 192]	[12, 13, 7, 5, 8, 7]	[[2, 13], [25, 37], [81, 87], [101, 105], [162, 169], [192, 198]]	[5 2 1 4 3 6]
3	31	0.674892063382377	[2, 42, 78, 120, 161, 185]	[7, 5, 12, 13, 8, 7]	[[2, 8], [42, 46], [78, 89], [120, 132], [161, 168], [185, 191]]	[1 4 5 2 3 6]
3	32	0.7634610570733524	[6, 32, 83, 105, 161, 201]	[8, 7, 5, 12, 7, 13]	[[6, 13], [32, 38], [83, 87], [105, 116], [161, 167], [201, 213]]	[3 1 4 5 6 2]
